LNR,RESPONSE
61063,0.021862792
66088,0.027359873
61625,0.020711048
62904,0.04001671
63542,0.023853248
63547,0.028818512
63549,0.04054275
63552,0.028913645
63862,0.022649314
63872,0.021539222
64184,0.036831766
64495,0.023981877
64818,0.028144598
65472,0.022606008
65789,0.02261181
61635,0.02090703
61652,0.020841235
61954,0.035655633
62603,0.02218578
62606,0.026173545
62610,0.022565842
62612,0.021988073
63233,0.021705402
63237,0.022171488
63239,0.045379683
63243,0.02365168
63561,0.041238096
63883,0.023824235
64200,0.023252323
64204,0.023705805
64212,0.02092891
64523,0.025684891
64843,0.02304314
65158,0.023868697
65165,0.0447103
71214,0.047315344
67407,0.03126138
67413,0.02278016
68039,0.020919727
68043,0.020713702
68045,0.022608085
68364,0.02171783
68365,0.02515483
68367,0.046074092
68678,0.047971297
68691,0.023261072
78783,0.058475476
79106,0.024339389
79116,0.02232668
79420,0.022544358
80071,0.039102938
81032,0.039970785
81341,0.025587851
81345,0.028113404
76880,0.020623844
76888,0.02061717
77521,0.046385694
78169,0.025469419
78482,0.021108525
78496,0.04074378
78805,0.025734447
78809,0.021654868
78815,0.021317076
79440,0.03209559
79761,0.036616653
79773,0.02121115
80085,0.02627594
80400,0.0321927
80405,0.033776063
80734,0.023718217
81378,0.0502329
76588,0.024719074
76898,0.028113404
5540,0.025228715
5231,0.024095805
5249,0.021420507
5569,0.028146563
5277,0.030656198
5288,0.056937654
5295,0.055384986
5624,0.021681251
6292,0.03929493
5969,0.046306092
6308,0.03340114
6312,0.031904593
6324,0.021516893
6327,0.021054585
6331,0.02087728
6350,0.022506787
6352,0.05400339
6023,0.04053903
6030,0.022887466
6454,0.02196448
14611,0.020679066
14333,0.049315576
22901,0.028113404
22932,0.028146563
23242,0.029601876
23244,0.022270601
23275,0.028144598
23930,0.048344538
23599,0.039464757
23950,0.024010725
23626,0.043148156
23643,0.024032807
23645,0.047853176
23656,0.030270103
23677,0.038265612
24090,0.029601876
24096,0.047311008
23693,0.02188799
24022,0.035735358
24030,0.02462783
23721,0.024728512
24041,0.020572623
24049,0.030275796
24050,0.023154639
23745,0.025096685
24066,0.05544274
23770,0.023163212
23474,0.021442788
23795,0.04773223
23799,0.021242736
23806,0.049870625
23810,0.029601876
23518,0.02453231
23834,0.04146796
23527,0.036976043
23538,0.043888
23843,0.021098578
23846,0.022979248
23555,0.028818512
23568,0.02142829
23576,0.028144598
23880,0.02964519
23581,0.028818512
23593,0.02298738
23911,0.038150564
24540,0.028146563
24550,0.025281074
24277,0.022275914
24716,0.020840988
24605,0.05765654
24325,0.023677222
24329,0.03442744
24337,0.022300322
24663,0.04408631
24664,0.023758192
24380,0.044054683
24392,0.048720874
32947,0.03708392
32950,0.022231061
33271,0.022392558
32971,0.023591125
33292,0.022975443
33306,0.025591778
33310,0.0219647
34001,0.041002102
34006,0.03626295
33687,0.02489684
34021,0.026452424
34052,0.04617056
33725,0.048011046
33748,0.03797095
33749,0.024616333
33755,0.025278412
34176,0.025987176
33777,0.032217152
33790,0.041110322
34110,0.021326952
33799,0.022219429
33803,0.023777407
34126,0.023150662
34132,0.02141593
34143,0.047612388
34153,0.02714381
33843,0.02156109
33844,0.02337083
33855,0.045374066
33576,0.02516817
33881,0.022150332
33893,0.03884175
33898,0.022755958
33903,0.022401238
33909,0.043926623
33910,0.026846897
33913,0.028818512
33644,0.029201556
33971,0.0235592
33668,0.05519128
33986,0.028113404
31420,0.024578825
31119,0.02111182
31132,0.055670694
31144,0.025445346
31155,0.023412846
31468,0.02437073
31780,0.020990942
31787,0.022885287
32114,0.03242614
31824,0.052503455
31838,0.025382414
32140,0.05009989
32147,0.044193
32158,0.022242201
31845,0.041758966
32263,0.049454782
31862,0.023541464
32162,0.045786347
31881,0.022008771
31897,0.03642065
32194,0.05320642
32195,0.025447581
31928,0.020653814
31937,0.028118052
32236,0.05425171
31960,0.026375156
31973,0.039902955
31992,0.0468946
31691,0.024116548
31695,0.028113404
32002,0.027591798
32003,0.0221128
31704,0.043446768
31705,0.029601876
31706,0.046958983
31728,0.025503056
32053,0.054847293
44664,0.043117695
44666,0.025690053
44980,0.026756285
44987,0.025578147
45308,0.028177794
45311,0.022027554
45640,0.021666007
40824,0.028113404
41144,0.03819765
41151,0.028177794
41458,0.02207973
41794,0.024235317
41800,0.029104806
42423,0.021369262
42426,0.041152183
42437,0.02091047
42438,0.020699782
43712,0.032700967
44683,0.023468701
72932,0.022548167
72935,0.02648925
73244,0.020966614
73574,0.020967465
73576,0.024850849
74198,0.026492294
74216,0.022038851
74524,0.021137876
74528,0.022212462
74532,0.04304932
75158,0.032172404
75174,0.028818512
75175,0.022886166
75478,0.023209568
75486,0.028818512
75488,0.023106378
71339,0.047277443
71347,0.039089944
72299,0.021902377
72305,0.05481941
77588,0.036494378
77595,0.027187597
77900,0.028113404
77912,0.049836136
78555,0.021277728
78866,0.025801765
78878,0.02643228
79504,0.024839863
79505,0.028146563
79827,0.023088753
80467,0.028818512
80476,0.022716507
82066,0.021708833
82073,0.021546505
82386,0.026589794
82391,0.023146667
82394,0.051137023
82710,0.021857247
83340,0.023851354
83358,0.023768293
83671,0.044418227
83676,0.024367448
84314,0.043772098
84621,0.029846579
84623,0.05146991
85262,0.022657713
85584,0.022859333
85588,0.028386258
85592,0.025185011
81766,0.023066204
82087,0.029601876
82098,0.023523781
82099,0.021329414
82419,0.024905257
83362,0.04882837
83365,0.022657115
83373,0.023793004
84644,0.03642184
84648,0.023203414
84650,0.025330082
3458,0.022071108
3461,0.022543278
3476,0.021484416
51901,0.045816407
52214,0.021383975
52217,0.020661673
52222,0.028818512
52877,0.047911797
52879,0.04257849
53193,0.029601876
53835,0.039806712
54144,0.036184113
63647,0.028113404
63649,0.020728415
63972,0.023685351
64279,0.028146563
65253,0.03919297
65571,0.021169566
61093,0.025509119
61111,0.048848096
61741,0.032619126
62054,0.020934427
62068,0.042508665
62388,0.02128529
62389,0.0776835
62390,0.020743728
62703,0.031002793
62708,0.02313966
63336,0.04233278
63344,0.022876913
63345,0.02111729
63660,0.028113404
64613,0.02223341
64631,0.026294643
64632,0.02133247
65265,0.022944503
65577,0.020713931
65583,0.06813924
65593,0.022536296
61434,0.037951145
61449,0.025142035
61758,0.025731105
62092,0.107557975
63038,0.028144598
63362,0.021728428
63995,0.02151489
64317,0.028818512
64330,0.029601876
64643,0.043990668
64956,0.026836274
64957,0.025273988
64963,0.039993767
64964,0.024454145
64969,0.02206956
64973,0.021611411
65289,0.02120844
65594,0.0309564
65597,0.021168677
65933,0.024594389
61460,0.026937442
61462,0.022792423
61468,0.028818512
62094,0.020592604
62414,0.032866348
43194,0.028144598
43829,0.0217171
51839,0.02352988
52494,0.022716234
52799,0.022111462
53122,0.028818512
53126,0.022615703
53444,0.021370294
53461,0.029601876
53769,0.023145767
53774,0.023574239
54101,0.028818512
54406,0.026684942
54412,0.021344792
54413,0.047977842
54415,0.027626283
55059,0.028818512
55374,0.028144598
55691,0.029108126
55704,0.02654123
51205,0.028177794
51538,0.02177409
51849,0.026725134
52178,0.026413916
52514,0.023028322
52828,0.028177794
52831,0.023367675
54436,0.03897733
54760,0.027951842
54761,0.030503297
55077,0.028144598
55079,0.049236957
55393,0.024774954
55394,0.022211682
55398,0.026755506
55721,0.043306895
55723,0.04846037
55727,0.029601876
55729,0.021149091
50894,0.02221106
50902,0.02182514
50906,0.03655044
51542,0.028177794
51552,0.032769546
51559,0.020983307
51884,0.024043957
52194,0.04304231
52197,0.032847557
52530,0.021869188
52845,0.023010144
53485,0.021849943
53498,0.04003452
53818,0.027095063
54139,0.030938929
54457,0.02390612
54459,0.02529988
54770,0.073771425
54774,0.037550353
55107,0.02822047
55734,0.028818512
50913,0.029017529
50925,0.057287972
51237,0.022462016
51571,0.04355739
63064,0.02784723
63374,0.024421131
63383,0.110115215
63697,0.03016806
64655,0.022217771
65614,0.021402864
65624,0.028144598
75747,0.03937779
75749,0.021995666
75753,0.021485237
71920,0.023012
71929,0.029669713
71934,0.021286717
72559,0.023828728
73203,0.045403868
73535,0.021079866
73846,0.026959784
73849,0.020869862
74159,0.021909509
74168,0.02301774
74171,0.04887457
74477,0.021873059
74801,0.02227639
74814,0.021331972
75118,0.022378733
75442,0.022020468
75446,0.021731794
76078,0.024513366
76084,0.029870365
76088,0.028144598
76095,0.02295704
71313,0.03861734
71623,0.022852905
71624,0.029633582
71628,0.022623373
71629,0.025046745
72903,0.020602565
72912,0.029786292
73226,0.021322971
73235,0.021759
75137,0.02352975
75148,0.028818512
75466,0.028818512
75797,0.023471078
76116,0.02433396
71321,0.02077626
71638,0.045127627
71641,0.022820642
72597,0.04495502
72607,0.022891061
9303,0.028146563
9314,0.053933185
9323,0.023994846
84217,0.02408046
84859,0.027828015
85482,0.028177794
85486,0.023696937
81661,0.028113404
81675,0.025139628
81981,0.021304555
81987,0.028818512
82309,0.027940279
82318,0.021384679
82319,0.023722883
82959,0.023351705
83585,0.022406794
83593,0.024832685
83595,0.028818512
83909,0.048407726
83915,0.02223251
84240,0.021702355
81682,0.026327278
82007,0.047473036
82339,0.028489925
83282,0.02269523
83290,0.021312792
83297,0.02636131
8447,0.02944975
8458,0.021370085
8761,0.022423152
8773,0.02149877
8465,0.028818512
8479,0.025030285
8783,0.02247097
9105,0.02628456
9423,0.049904708
9428,0.030663682
9435,0.045213707
9139,0.023869608
9146,0.023654174
9155,0.04936604
9163,0.022268748
9189,0.05009695
9488,0.028113404
9490,0.028146563
9491,0.022833178
9497,0.04938937
9498,0.036601987
9203,0.022974646
9501,0.02386652
9519,0.04800747
9545,0.038102947
9580,0.042290702
39992,0.020658832
40319,0.038390875
44945,0.024386086
44948,0.034431767
45273,0.021376442
45279,0.037840422
45596,0.026016137
45602,0.02060521
41096,0.02360397
42063,0.042309992
42068,0.021574551
42078,0.057703562
42400,0.022859462
42710,0.07088989
42720,0.025641987
43032,0.020780781
43038,0.050142173
43352,0.02561607
43673,0.021654857
43674,0.02510736
44318,0.022638774
45607,0.028818512
45616,0.028113404
40803,0.029601876
41125,0.04050109
41770,0.020940112
42098,0.021614708
42402,0.039328028
42403,0.022071958
42741,0.028177794
43369,0.028818512
43379,0.038743753
43689,0.020726316
44007,0.02249329
44012,0.020605788
47164,0.028144598
47494,0.03612738
47497,0.030404843
47498,0.028113404
47812,0.028144598
48138,0.023922287
48141,0.028818512
48474,0.05784063
49114,0.022207053
49446,0.029504467
49451,0.021995071
49769,0.020989208
49774,0.021361973
49775,0.023158541
50418,0.028177794
50736,0.023250734
50740,0.02417712
45886,0.028113404
46200,0.0510624
46215,0.032754887
47181,0.024701634
47183,0.03974089
47189,0.028818512
75526,0.028818512
75529,0.025032388
75534,0.022474699
75536,0.023178155
76162,0.021057287
71388,0.02366022
71707,0.022237478
72025,0.037008733
72026,0.041057523
72337,0.028144598
72352,0.023948278
72980,0.053636137
72984,0.028818512
73313,0.05195001
73633,0.02331329
73940,0.02400493
73941,0.021870192
73954,0.02280141
76194,0.062311962
76195,0.023057839
71395,0.024588022
71398,0.026575066
71724,0.027483324
71730,0.04416146
72356,0.02521621
72695,0.0224067
73324,0.028144598
73639,0.028144598
73976,0.031554904
74292,0.02335835
74611,0.04853851
75241,0.041268013
75245,0.025927847
84964,0.030240001
84980,0.024125725
82105,0.024238672
82753,0.03785455
82754,0.026871458
83060,0.021428538
83719,0.021657843
84024,0.02212936
84348,0.022702094
84664,0.042666256
84996,0.028144598
85304,0.021975268
85318,0.021621557
81815,0.023880726
82120,0.021888113
53869,0.028905693
54197,0.042652488
40670,0.02613632
40676,0.023620266
41003,0.022048322
41319,0.028818512
41324,0.036854085
41325,0.021119226
41652,0.025560291
41965,0.025340071
41974,0.021710034
41981,0.028177794
42605,0.04016213
42941,0.021138208
43562,0.04732763
43576,0.02225249
43893,0.023926014
43894,0.024116822
43898,0.03949348
44206,0.02276557
44216,0.023928741
44529,0.02718141
44530,0.041959956
44543,0.035844352
44853,0.02103719
44858,0.02562536
44859,0.035709903
45184,0.037875887
45195,0.020661864
45196,0.029601876
45519,0.025478506
40687,0.040083278
40690,0.036795706
40694,0.02235863
41017,0.020745855
54798,0.028146563
54800,0.029601876
55111,0.045723077
55114,0.021486897
55447,0.023670428
55763,0.025843706
50936,0.02994814
51587,0.024308506
51594,0.029601876
51597,0.022856643
51599,0.03209215
51908,0.021367317
51917,0.027606498
52239,0.025673134
52252,0.023351526
52898,0.022736646
53206,0.021905161
53850,0.042471066
54164,0.021885445
54815,0.040050898
54826,0.021348665
55130,0.028144598
55139,0.023878014
55147,0.047376994
55461,0.023443623
50951,0.050725956
51279,0.02170331
51619,0.03918661
52263,0.028144598
52265,0.027669381
52908,0.020703778
52911,0.03373527
52913,0.021443859
53240,0.022279833
44202,0.027028242
44520,0.033999097
45166,0.026888378
34305,0.02289751
34629,0.024014222
34634,0.07736996
34319,0.022686422
34792,0.023488598
34387,0.028818512
34698,0.024963781
34402,0.022297405
34409,0.029505115
34413,0.021569353
34415,0.028818512
34430,0.027755423
44160,0.024950901
44477,0.030473534
44802,0.022456788
44805,0.022712093
44808,0.031317763
45125,0.022725508
45461,0.022178935
40628,0.028113404
40951,0.021719202
40960,0.022460012
41277,0.022212256
41280,0.021939078
41288,0.028177794
41293,0.029601876
41607,0.022371115
42245,0.024939898
42895,0.023031915
42900,0.021648198
43206,0.028146563
43534,0.028113404
43539,0.020993957
43848,0.02691322
43851,0.028818512
43859,0.0219166
44496,0.03156143
44812,0.028177794
44817,0.05444135
45152,0.039860934
45468,0.027081223
40975,0.021192616
40987,0.026661353
41306,0.02157083
42267,0.021681646
42589,0.028818512
42595,0.023072071
42597,0.021653807
42905,0.047079094
42915,0.044724368
42921,0.021141242
43227,0.028144598
43234,0.02540887
43237,0.02290421
43559,0.040209547
43561,0.053151276
43879,0.032761004
44194,0.02066639
48318,0.022052405
48627,0.029601876
48629,0.028144598
48953,0.027507965
48965,0.023705794
49610,0.028818512
50573,0.021318404
50576,0.029413471
45724,0.04084594
46045,0.02682458
46053,0.033117075
46371,0.033104394
47025,0.023128247
47683,0.02397406
56274,0.023049045
56283,0.023326326
56593,0.04723354
56594,0.038108062
57238,0.045329664
57564,0.024331253
57872,0.028818512
58200,0.043059994
58523,0.022051902
58837,0.029871788
58842,0.032043643
59475,0.021621466
59490,0.023118649
60115,0.04338497
60770,0.02067419
55978,0.020943752
56614,0.03522072
56617,0.028146563
56620,0.051803444
56948,0.030471316
57256,0.04389707
57586,0.023044012
57903,0.02449674
58222,0.025428401
58851,0.020879092
59172,0.024684193
59183,0.0216471
59184,0.029601876
59187,0.020828584
60138,0.036116257
60146,0.025308965
56315,0.021604631
56634,0.04328314
56970,0.021682464
57591,0.025965516
57601,0.04091535
81436,0.033319917
81438,0.04424382
77280,0.028201312
77603,0.04602246
77605,0.036619883
77926,0.024436966
77927,0.021559985
77934,0.028144598
78257,0.021186562
78563,0.027522536
79538,0.0399301
79854,0.028818512
80169,0.05076264
83465,0.023392424
84116,0.021799974
84433,0.02169004
84440,0.022877615
84746,0.05021887
81883,0.022286633
82217,0.027448617
82530,0.041997533
83164,0.029601876
83172,0.051148072
83818,0.021880308
83820,0.028144598
84122,0.04380015
84130,0.021089451
84132,0.021190438
84452,0.022478545
84456,0.024469461
84457,0.024020258
84764,0.028818512
84772,0.046315137
85082,0.023280917
81580,0.028113404
81594,0.021784538
81912,0.020888736
81913,0.040099863
82866,0.029526586
82874,0.028818512
83181,0.03936337
83185,0.028818512
83515,0.029679805
84144,0.028818512
84462,0.024417398
84478,0.02152082
84781,0.040803466
84785,0.043085687
6696,0.020577116
6981,0.020993087
6989,0.027921597
6732,0.025278699
6735,0.0626961
6740,0.024888149
6749,0.020632904
17154,0.023939274
17155,0.046204846
6462,0.021721506
6473,0.025252504
6781,0.029601876
6782,0.028113404
6791,0.055080105
6793,0.020769252
6798,0.034785934
6799,0.022960832
6492,0.021333462
6493,0.021596551
6494,0.067932166
6498,0.022795677
6817,0.024447529
6505,0.021905417
6517,0.020851357
6519,0.056958288
6822,0.02637964
6824,0.023210721
6522,0.021811321
6525,0.04318708
6849,0.025792878
6546,0.034213886
6577,0.028818512
6580,0.038489994
7225,0.028818512
7232,0.02111974
7245,0.020680955
7259,0.022096014
7583,0.024260566
7268,0.021687225
7609,0.028818512
7619,0.04332884
7286,0.023623781
7718,0.029601876
7302,0.029601876
7303,0.021434804
7639,0.022523237
7336,0.02381251
7339,0.027382622
7340,0.0217492
7341,0.021705022
7349,0.023538994
7361,0.022603286
7364,0.022141807
7690,0.022768995
7694,0.04529039
7094,0.020605788
7402,0.023940235
7408,0.028144598
7115,0.021736255
7116,0.020733932
7426,0.021980863
7430,0.028146563
7439,0.028818512
7440,0.040467344
7122,0.021421555
7123,0.029601876
7447,0.039500225
7449,0.022342226
7147,0.047307674
7469,0.023226202
7480,0.023362778
7496,0.027253803
7498,0.048683748
7500,0.02092679
7188,0.03114171
7520,0.021644983
7537,0.028818512
8163,0.021254314
8176,0.027618239
16737,0.022919454
17145,0.026008561
17153,0.026386509
4319,0.02095277
12872,0.05437967
13839,0.021857904
13843,0.04213975
13845,0.024020033
13520,0.021975817
13522,0.046702556
13532,0.021240238
13872,0.021079725
13873,0.021839224
13549,0.028146563
13883,0.044911236
13895,0.028719557
13560,0.031093232
13573,0.04192534
13591,0.028427776
13604,0.039177004
13939,0.021566287
13639,0.02418561
13643,0.028091881
13651,0.050131842
13689,0.026694207
13387,0.024075216
13395,0.021536259
13403,0.02303647
13409,0.028146563
13727,0.0213603
13762,0.020992039
13804,0.026160277
13809,0.045715455
13818,0.025416067
13499,0.028818512
13826,0.02628112
13828,0.02662266
13830,0.04306497
13831,0.022256447
14139,0.022958344
14488,0.0216305
14495,0.02463101
14184,0.021449959
14190,0.021625565
14514,0.022331527
14204,0.021608332
14209,0.040592544
14210,0.022356052
14215,0.023935474
14636,0.021593284
14637,0.048347794
14225,0.046038542
14236,0.048026085
14242,0.028953403
14543,0.039647635
14545,0.04248864
14267,0.028113404
14271,0.030887289
14296,0.040178772
14298,0.024139194
3821,0.028177794
3828,0.021482324
3837,0.042962003
3501,0.028692575
3502,0.022854693
3856,0.028113404
3575,0.038552314
3883,0.028113404
3583,0.022179017
3586,0.028113404
3596,0.020475874
3914,0.03605991
3308,0.020878635
3314,0.04308757
3319,0.028144598
3633,0.022967616
3640,0.020865727
3650,0.028144598
3342,0.047087952
3668,0.040875215
3369,0.024875076
3680,0.036031257
3699,0.04077862
3709,0.03630586
3432,0.02213849
3437,0.022618156
3439,0.021065963
4394,0.06797163
4396,0.023177987
4095,0.021368822
4425,0.021570068
4428,0.041172814
4129,0.02271736
4130,0.022192728
4131,0.04590022
4555,0.034219455
4160,0.020778192
4450,0.02814246
4174,0.028818512
4175,0.024346342
4475,0.025631877
4184,0.03704047
4189,0.021430004
4193,0.021290729
4492,0.03981045
4205,0.028113404
4226,0.023503661
4230,0.026368625
4239,0.022274917
3944,0.023007534
3957,0.05623102
4273,0.04816796
4287,0.03841501
4295,0.024483826
3982,0.023887105
4000,0.022718344
4310,0.04054076
48091,0.029310651
48407,0.020703778
48734,0.028818512
49058,0.02513166
49717,0.020977957
50354,0.026715418
50675,0.021625176
45811,0.024799528
45820,0.026882693
46143,0.032615688
46150,0.029601876
46479,0.024384478
47119,0.04433767
47126,0.046842307
47130,0.04020355
47447,0.02196114
47449,0.05287848
47774,0.031033954
48108,0.043737285
48114,0.022405604
48424,0.021947404
48435,0.02202872
48753,0.021141546
49080,0.028144598
49082,0.028818512
49408,0.020729747
49730,0.021513904
50045,0.030292941
50055,0.021121485
50057,0.022867749
50381,0.029601876
50704,0.033406496
50707,0.02449538
45845,0.026829848
45849,0.025363471
46812,0.028144598
47137,0.030471634
47144,0.030192912
48780,0.028144598
48784,0.036681164
49108,0.02413269
50387,0.0252434
50399,0.033579655
45870,0.06830562
46519,0.022622125
46843,0.025591461
46851,0.021587659
47160,0.028818512
47162,0.028563986
56102,0.06112315
56421,0.043208018
56430,0.022710888
6063,0.028113404
6076,0.0495816
6385,0.021502307
6392,0.029601876
6101,0.1157569
6405,0.023385344
6429,0.037124738
6439,0.023572132
6129,0.04106224
5822,0.021481259
5823,0.022968767
6153,0.03901795
6159,0.045901094
5848,0.025365187
6190,0.042123344
5883,0.028113404
5886,0.026222035
5887,0.04505465
6210,0.0234387
6222,0.022581533
5940,0.021948598
6254,0.02365543
5957,0.028113404
6265,0.026476549
6590,0.029881865
6911,0.022245463
6931,0.02548732
6636,0.025840776
7076,0.042381626
6675,0.028144598
15867,0.02095099
15284,0.024953507
15640,0.022365183
15648,0.02116017
15339,0.021208925
15340,0.021850247
15347,0.02187057
15354,0.020885088
15671,0.021552859
15673,0.028113404
15367,0.024072208
15376,0.021380303
15686,0.021300266
15701,0.02136133
15710,0.021424465
16359,0.049584124
16368,0.028144598
16045,0.033478253
16048,0.04346732
16049,0.041964997
16051,0.021477308
45649,0.021996811
53660,0.021309601
50775,0.022363463
50780,0.028113404
46238,0.022722743
46243,0.028144598
46250,0.020970669
46564,0.054472227
46566,0.029782142
46569,0.02980984
46571,0.028144598
46899,0.02180602
46910,0.025390867
47876,0.028144598
47879,0.021401089
47884,0.028113404
48216,0.02822204
48219,0.025240319
48525,0.026141744
48858,0.051961593
48865,0.03145614
49503,0.047145683
50157,0.04150685
50463,0.034522936
50798,0.021777017
50806,0.045590807
45936,0.022352021
45941,0.031194309
45942,0.024768092
45943,0.021097733
47239,0.02107676
47258,0.028177794
47569,0.026660066
47573,0.030826498
47584,0.02158221
47897,0.025300583
47901,0.04710688
47904,0.020961814
47907,0.02374099
47908,0.05872694
47909,0.028818512
48223,0.024947833
48225,0.022093186
48237,0.026639031
48545,0.023253933
48551,0.022868777
48558,0.028144598
49842,0.020961942
49846,0.026047146
50163,0.025985131
50166,0.022554522
50177,0.028616242
50484,0.028818512
50811,0.049822625
50820,0.020649329
46288,0.021825733
46607,0.029601876
46940,0.02164175
46942,0.032673363
47264,0.021213796
47265,0.044408083
47916,0.020747002
47921,0.024417445
48248,0.028113404
48249,0.021252152
48572,0.055631723
48583,0.021856243
48891,0.022272337
48899,0.038081598
49549,0.026797602
49557,0.024683025
49864,0.021885917
49869,0.021913152
54286,0.029601876
54299,0.056462973
54611,0.053816844
55580,0.021838583
51087,0.02105194
51405,0.046536494
51408,0.023868073
51724,0.02839497
51736,0.028113404
52066,0.028818512
52067,0.023260958
52711,0.022545446
53350,0.043262072
53354,0.040676057
53356,0.028312305
53357,0.028113404
53359,0.050853867
53988,0.021910204
53996,0.022064414
53999,0.020891419
54635,0.021497041
60705,0.050497927
60707,0.024342174
56568,0.023084931
56885,0.03619097
56887,0.022073029
57202,0.022947522
57203,0.028144598
57530,0.055377964
59441,0.05388199
59446,0.02423754
59760,0.028144598
60070,0.048853338
60083,0.028144598
60089,0.028113404
60407,0.048323575
56252,0.020809341
56579,0.02240385
56893,0.022616558
57214,0.022261756
57223,0.03919197
57532,0.052275706
57541,0.023163179
57856,0.041199088
57870,0.02143113
58180,0.028144598
58496,0.02111251
58499,0.022381244
58811,0.028144598
58813,0.029724006
59141,0.022175804
59149,0.04059702
59460,0.022025859
59465,0.027025659
60094,0.020704838
60101,0.04401707
16383,0.023551749
16072,0.024469031
16076,0.045336314
16424,0.037592493
16106,0.023510203
16111,0.021337008
16112,0.028818512
16126,0.021472655
16129,0.020737685
16440,0.022970734
16450,0.023936048
16144,0.023870056
16166,0.029601876
16194,0.02221081
16516,0.02413865
15909,0.020875793
16226,0.026968803
16231,0.021590263
15929,0.0290957
15933,0.027081154
16242,0.026586438
16246,0.021111283
16256,0.023645619
15943,0.041982435
15969,0.025793992
16278,0.021383876
15978,0.021028176
15988,0.022664564
15996,0.049559996
16299,0.023665203
16014,0.044527605
16326,0.024020161
16018,0.02225852
16036,0.022702124
16354,0.021821229
16671,0.024053391
16989,0.02269991
17006,0.043304723
16708,0.023087198
16713,0.02269652
17023,0.027685452
17037,0.021512385
25580,0.028144598
25584,0.028031953
25886,0.022826169
25900,0.0288006
25902,0.022696951
25635,0.049464792
25640,0.02383692
25656,0.023383556
25953,0.043851048
25357,0.021243103
25680,0.022923362
25688,0.026804218
25689,0.028177794
57772,0.021287296
58100,0.028113404
58416,0.021050721
58429,0.0229069
59054,0.028818512
59059,0.040999524
59389,0.04935827
59707,0.021101153
60011,0.037686385
60021,0.021013571
60349,0.02839308
60662,0.049233664
60667,0.028818512
56196,0.02122584
56528,0.026637759
57163,0.0229069
57487,0.04256992
57794,0.03446325
57796,0.04512154
57802,0.03371494
58760,0.05085497
59080,0.020877726
59725,0.038061254
60036,0.028144598
60039,0.05407346
60368,0.03594744
60680,0.021595642
56212,0.023137897
57822,0.021761445
57829,0.021921473
57830,0.021223852
58467,0.02482095
58775,0.023226619
59098,0.022679819
59110,0.043706533
59419,0.0214396
59747,0.023490654
60057,0.028818512
65809,0.022053229
70507,0.022329075
70816,0.027883224
66677,0.065986626
67006,0.033679653
67008,0.022629626
67638,0.022739246
67645,0.02261759
67954,0.020864734
67971,0.021494485
25420,0.030896105
25426,0.022758562
25435,0.022272797
25739,0.023139423
25456,0.021282792
25763,0.024651827
25764,0.022642639
25775,0.061300546
25470,0.025923964
25793,0.02573114
25795,0.032026462
26439,0.02343319
26147,0.024575928
26148,0.020624788
26150,0.020993842
26508,0.06737372
26191,0.022005962
26604,0.022850886
26211,0.046900325
26520,0.040017527
26521,0.022159504
26529,0.023044199
26245,0.051361825
26252,0.024213051
26272,0.023665883
26585,0.02172631
26278,0.052240834
26287,0.06559184
25993,0.028177794
26312,0.022804964
26314,0.021421501
26334,0.026282145
26027,0.031363554
26337,0.028144598
26346,0.021046147
26347,0.020963801
26052,0.021541122
26055,0.021789415
26063,0.034199882
26068,0.038857665
26070,0.029601876
26076,0.03247779
26380,0.046193175
26081,0.029601876
26084,0.03715539
26091,0.024833027
26397,0.028818512
26413,0.021540921
26414,0.034299903
26739,0.03732383
27073,0.021924172
35622,0.022569062
35639,0.02729929
36047,0.02640344
36051,0.021378433
36058,0.021384144
35647,0.025751436
35942,0.021713568
35953,0.02372077
35676,0.021058697
35962,0.060584538
35991,0.043885045
35995,0.024112828
35717,0.029067641
68291,0.025017455
68598,0.028144598
68931,0.021794552
69564,0.02306441
69566,0.025201913
70200,0.025564773
70205,0.0492649
70852,0.022321144
71156,0.022195222
71161,0.023835106
66380,0.048455015
66695,0.028177794
67338,0.022496121
67343,0.023423053
67350,0.028113404
67666,0.0454269
67673,0.021843651
67978,0.052205365
68616,0.02078347
68622,0.028144598
68624,0.020713182
68938,0.028144598
68949,0.029911589
70226,0.028818512
70543,0.028818512
70862,0.02439536
70865,0.022819366
70872,0.024587829
71187,0.041914187
66724,0.028818512
66728,0.025305795
66731,0.022889627
67044,0.02895078
67048,0.039198246
67357,0.021281293
68968,0.02155353
68970,0.023257405
69597,0.029601876
69598,0.024633555
69601,0.023723308
71202,0.025982182
67061,0.045742564
67069,0.04769216
67073,0.037012786
67388,0.021988096
67391,0.022915864
67700,0.025018413
77514,0.026846636
78145,0.028818512
8933,0.028818512
8631,0.030196687
8643,0.021732418
8372,0.028146563
8716,0.021810446
8417,0.021554414
8726,0.049111076
8735,0.02455918
8421,0.048612103
8423,0.022555184
8431,0.023814423
17925,0.04288173
18242,0.02750401
18249,0.028818512
17956,0.025410287
18262,0.024525523
18275,0.023448072
17959,0.023691565
17961,0.04600858
18288,0.025802849
17984,0.024299616
17985,0.057239
17996,0.021736119
18409,0.04062001
18001,0.020892866
18005,0.044841047
18017,0.058509532
18314,0.040271662
18036,0.045671638
18329,0.022517974
18330,0.029601876
18336,0.03137348
18038,0.059830654
18053,0.023038702
18080,0.028144598
18084,0.021299012
18088,0.022513688
18393,0.024492137
